NQUEST,Y,CN,CD1,CD2,CD,C,S
952098,47905.813149,28100,0,0,0,28100,19805.813149
952104,79031.533697,79900,0,2000,2000,81900,-2868.466303
952110,65000,25640,0,0,0,25640,39360
952114,79007.955391,22000,0,0,0,22000,57007.955391
952122,270049.22593,81400,0,0,0,81400,188649.22593
952133,40020.637313,27290,0,0,0,27290,12730.637313
952143,71500,71500,0,0,0,71500,0
952156,79679.199615,34405.975592,2990,0,2990,37395.975592,42283.224023
952160,183562.20512,95400,0,0,0,95400,88162.205121
952165,44106.566425,27100,0,1200,1200,28300,15806.566425
952183,99164.817206,44600,0,0,0,44600,54564.817206
952189,37639.08067,34100,0,900,900,35000,2639.0806702
952222,173874.5316,57700,0,0,0,57700,116174.5316
952228,187180.04816,91100,0,1000,1000,92100,95080.048158
952255,23029.068217,28100,15000,0,15000,43100,-20070.93178
952305,7263.0988703,7384,0,0,0,7384,-120.9011297
952337,64923.869654,42800,-1000,2000,1000,43800,21123.869654
952394,78421.066195,40000,0,0,0,40000,38421.066195
952407,20043.693654,21260,0,0,0,21260,-1216.306346
952414,46012.009656,28600,0,500,500,29100,16912.009656
952419,73586.708843,44200,0,1500,1500,45700,27886.708843
952424,52899.767614,24900,0,0,0,24900,27999.767614
952425,74534.133309,27195,50000,0,50000,77195,-2660.866691
952430,58812.705368,31400,0,0,0,31400,27412.705368
952442,127125.56189,64094.57319,0,0,0,64094.57319,63030.988703
952454,136575.24075,69531.379772,0,0,0,69531.379772,67043.860975
952469,64403.443959,28700,0,0,0,28700,35703.443959
952506,52505.995858,52100,28000,0,28000,80100,-27594.00414
952519,43323.631994,24160,0,650,650,24810,18513.631994
952537,24159.349337,21590,0,0,0,21590,2569.3493372
952550,63524.947642,32460,0,0,0,32460,31064.947642
952553,53646.483054,69300,0,0,0,69300,-15653.51695
952566,52613.252703,31600,18500,0,18500,50100,2513.2527028
952568,42561.701725,16480,0,0,0,16480,26081.701725
952574,49822.658664,33400,0,0,0,33400,16422.658664
952595,56092.972646,29900,0,1500,1500,31400,24692.972646
952599,30210.995275,19960,0,0,0,19960,10250.995275
952637,29385.09632,17900,0,0,0,17900,11485.09632
952645,66912.299873,29200,0,1200,1200,30400,36512.299873
952677,12000.619774,8700,0,0,0,8700,3300.6197741
952682,27619.940044,17400,0,2500,2500,19900,7719.9400438
952701,37357.373557,24100,0,0,0,24100,13257.373557
952705,107217.0235,48300,0,0,0,48300,58917.023505
952717,73009.478505,26520,0,0,0,26520,46489.478505
952718,42169.200757,19880,0,0,0,19880,22289.200757
952721,65098.882651,66100,0,0,0,66100,-1001.117349
952723,727779.84675,224000,67000,2000,69000,293000,434779.84675
952732,80295.149608,52600,-5000,0,-5000,47600,32695.149608
952735,15500,15160,0,0,0,15160,340
952739,36389.321024,21000,0,7000,7000,28000,8389.321024
952767,142866.06161,85050,1000,5000,6000,91050,51816.061608
952778,28030.988703,18460,0,0,0,18460,9570.9887027
952806,132126.1303,31200,0,0,0,31200,100926.1303
952815,103955.51253,34400,13000,0,13000,47400,56555.512531
952819,75843.548766,38800,0,0,0,38800,37043.548766
952832,37226.373306,16100,0,0,0,16100,21126.373306
952850,94142.86362,32000,0,0,0,32000,62142.86362
952865,62056.334707,39900,0,3000,3000,42900,19156.334707
952871,63489.391109,42600,0,3000,3000,45600,17889.391109
952909,156501.62704,48400,0,10000,10000,58400,98101.627044
952917,36361.977405,19500,0,4000,4000,23500,12861.977405
952933,63134.800857,30600,13000,0,13000,43600,19534.800857
952955,46372.725252,35800,3000,0,3000,38800,7572.7252517
952960,88469.795509,82840,0,0,0,82840,5629.7955088
952968,173834.95699,86600,32000,0,32000,118600,55234.956991
952969,17788.175146,21700,145000,0,145000,166700,-148911.8249
952974,101657.48523,46000,0,0,0,46000,55657.485234
952978,29792.50119,23260,0,0,0,23260,6532.5011899
952983,106871.56611,41600,0,0,0,41600,65271.566108
952987,76037.49633,37500,0,0,0,37500,38537.49633
952988,36721.695191,32500,0,0,0,32500,4221.6951908
952991,38151.977405,33800,0,0,0,33800,4351.9774054
952993,33027.632505,25500,0,0,0,25500,7527.6325045
952996,103624.79096,32500,0,0,0,32500,71124.790962
952997,9008.6768368,12980,0,0,0,12980,-3971.323163
952999,36072.58737,26800,0,700,700,27500,8572.5873703
953010,18013.944916,20200,0,0,0,20200,-2186.055084
953011,47448.244016,41000,0,0,0,41000,6448.2440162
953013,170300,151600,0,0,0,151600,18700
953015,157401.54944,30100,0,0,0,30100,127301.54944
953016,64122.738827,44115.564613,0,0,0,44115.564613,20007.174214
953018,49096.430323,32255.6659,0,0,0,32255.6659,16840.764422
953021,39736.269014,19700,0,0,0,19700,20036.269014
953028,51516.919781,34600,0,0,0,34600,16916.919781
953030,55821.419088,36200,0,0,0,36200,19621.419088
953034,36205.679911,29900,0,0,0,29900,6305.6799108
953037,42035.714273,23900,0,5000,5000,28900,13135.714273
953042,84795.417413,33540,1800,13000,14800,48340,36455.417413
953044,74248.085316,43010,0,2500,2500,45510,28738.085316
953050,76671.864433,62000,0,0,0,62000,14671.864433
953051,58541.55933,38200,0,0,0,38200,20341.55933
953052,54767.104565,27240,0,0,0,27240,27527.104565
953053,29439.878416,28600,0,0,0,28600,839.87841579
953057,53856.525532,40700,0,0,0,40700,13156.525532
953071,42394.8844,27600,0,0,0,27600,14794.8844
953075,53269.611795,35900,0,0,0,35900,17369.611795
953078,51486.04055,27800,0,0,0,27800,23686.04055
953079,63226.039007,49400,0,1600,1600,51000,12226.039007
953080,202743.71005,90213.128374,0,0,0,90213.128374,112530.58168
953083,58902.042208,39700,18000,0,18000,57700,1202.0422076
953088,473454.94351,42400,0,0,0,42400,431054.94351
953090,50340.878436,32625.384084,0,1800,1800,34425.384084,15915.494351
953093,55635.525446,34500,13000,0,13000,47500,8135.5254458
953096,48913.286216,46700,0,0,0,46700,2213.2862159
953099,57229.501457,33500,10000,0,10000,43500,13729.501457
953103,51089.053442,18600,0,0,0,18600,32489.053442
953105,57546.934409,39700,0,30000,30000,69700,-12153.06559
953112,30550.240785,20262,2000,0,2000,22262,8288.240785
953114,51283.423288,20600,0,30000,30000,50600,683.42328752
953116,49078.575303,33000,0,0,0,33000,16078.575303
953133,88179.790228,19700,0,0,0,19700,68479.790228
953134,38788.501576,12660,0,0,0,12660,26128.501576
953137,43186.61121,26340,0,0,0,26340,16846.61121
953150,45028.267635,40800,24000,0,24000,64800,-19771.73236
953161,77479.221668,27700,0,0,0,27700,49779.221668
953172,447730.31397,32400,0,0,0,32400,415330.31397
953173,61258.388068,39615,1200,350,1550,41165,20093.388068
953179,20221.964652,25350,0,0,0,25350,-5128.035348
953185,47408.853929,24200,0,0,0,24200,23208.853929
953200,97716.352604,55000,0,0,0,55000,42716.352604
953202,93064.186443,51300,0,8000,8000,59300,33764.186443
953203,45313.346027,28100,0,0,0,28100,17213.346027
953205,24710.846046,24480,0,0,0,24480,230.84604595
953211,98295.165578,84500,0,1200,1200,85700,12595.165578
953216,58803.936911,28615,0,1500,1500,30115,28688.936911
953220,35330.988703,16000,0,0,0,16000,19330.988703
953222,28021.692092,19900,0,0,0,19900,8121.6920919
953224,26278.316787,22200,0,700,700,22900,3378.3167872
953225,194029.66108,26600,0,500,500,27100,166929.66108
953227,87427.558915,38800,500,1000,1500,40300,47127.558915
953230,51827.471757,20800,0,500,500,21300,30527.471757
953232,79499.263324,20900,0,0,0,20900,58599.263324
953257,31935.257864,25700,0,0,0,25700,6235.2578642
953268,27312.401679,16380,0,0,0,16380,10932.401679
953279,35110.310883,14600,0,0,0,14600,20510.310883
953280,51021.608283,21700,20000,0,20000,41700,9321.6082835
953286,36909.887027,19900,0,0,0,19900,17009.887027
953287,43920.719342,17640,0,0,0,17640,26280.719342
953292,39145.423778,18500,0,0,0,18500,20645.423778
953296,67391.873426,26800,0,0,0,26800,40591.873426
953304,83364.244273,38300,0,0,0,38300,45064.244273
953306,56502.320539,23320,0,3000,3000,26320,30182.320539
953315,53841.222944,18500,0,0,0,18500,35341.222944
953320,38446.483054,14100,0,0,0,14100,24346.483054
953325,63038.223164,43400,0,0,0,43400,19638.223164
953327,-52787.89452,21560,0,0,0,21560,-74347.89452
953336,43850.335175,18000,0,0,0,18000,25850.335175
953340,96705.039391,86200,0,0,0,86200,10505.039391
953346,30397.561727,27152,3400,0,3400,30552,-154.4382733
953351,141638.97553,98845.888175,0,0,0,98845.888175,42793.087356
953358,228583.05692,51600,0,0,0,51600,176983.05692
953360,52144.648305,33000,0,0,0,33000,19144.648305
953365,16604.648305,15600,0,4000,4000,19600,-2995.351695
953373,115322.35917,43400,0,0,0,43400,71922.35917
953375,152000.00838,66600,0,0,0,66600,85400.00838
953383,61022.409636,22900,0,0,0,22900,38122.409636
953399,75682.874075,67100,12000,0,12000,79100,-3417.125925
953400,57913.157519,31000,0,0,0,31000,26913.157519
953437,42892.930426,22100,0,500,500,22600,20292.930426
953441,39585.932216,24700,20000,0,20000,44700,-5114.067784
953442,122467.53835,24000,0,0,0,24000,98467.538345
953445,45329.115631,28400,0,0,0,28400,16929.115631
953449,23618.169074,16400,0,0,0,16400,7218.1690738
953461,13198.350053,16100,0,0,0,16100,-2901.649947
953468,369675.24092,56400,0,0,0,56400,313275.24092
953475,58535.279965,36400,0,0,0,36400,22135.279965
953476,17471.430036,25900,0,0,0,25900,-8428.569964
953480,33023.178994,28600,0,0,0,28600,4423.1789942
953500,79160.354184,17200,0,0,0,17200,61960.354184
953520,52793.402708,55040,23000,0,23000,78040,-25246.59729
953545,64259.669682,40800,0,0,0,40800,23459.669682
953550,58146.483054,34400,0,0,0,34400,23746.483054
953572,7504.6483054,14400,0,0,0,14400,-6895.351695
953585,26784.790962,21600,0,0,0,21600,5184.7909622
953599,58517.038582,57700,0,0,0,57700,817.03858187
953610,48792.966108,23300,0,1000,1000,24300,24492.966108
953621,94221.933568,34400,0,0,0,34400,59821.933568
953623,84502.990752,43200,0,0,0,43200,41302.990752
953624,165971.84227,40600,0,0,0,40600,125371.84227
953628,130848.58099,27800,0,0,0,27800,103048.58099
953647,21398.639073,21700,0,0,0,21700,-301.3609266
953663,74740.285314,35000,0,0,0,35000,39740.285314
953686,35109,25900,0,0,0,25900,9209
953687,69636.099087,34700,0,0,0,34700,34936.099087
953692,101572.64796,40060,0,0,0,40060,61512.647962
953699,133036.0653,55300,0,0,0,55300,77736.065298
953720,19565.494351,16000,0,0,0,16000,3565.4943514
953722,25606.943514,14840,0,0,0,14840,10766.943514
953729,60201.429752,25380,0,0,0,25380,34821.429752
953733,25701.859322,17600,0,0,0,17600,8101.8593222
953735,39006.197741,29400,0,0,0,29400,9606.1977405
953771,49364.163395,28100,0,2000,2000,30100,19264.163395
953807,75665.806844,45200,0,5000,5000,50200,25465.806844
953809,45009.27098,29640,0,2000,2000,31640,13369.27098
953863,43770.840687,25360,0,0,0,25360,18410.840687
953864,53692.966108,38100,0,2500,2500,40600,13092.966108
953877,96803.357,37600,0,2500,2500,40100,56703.357
953886,51880.882666,17400,0,0,0,17400,34480.882666
953888,124231.51376,69400,0,2000,2000,71400,52831.513762
953890,220961.76339,62600,0,0,0,62600,158361.76339
953897,527258.98955,78600,0,1000,1000,79600,447658.98955
953898,67577.412728,33632,0,0,0,33632,33945.412728
953904,47698.593003,22740,0,0,0,22740,24958.593003
953920,28340.874308,47214,0,700,700,47914,-19573.12569
953947,59120.0643,55489.448814,1800,0,1800,57289.448814,1830.6154859
953951,70703.743435,58800,0,0,0,58800,11903.743435
953969,67180,71200,0,0,0,71200,-4020
953975,55330.563629,25950,0,0,0,25950,29380.563629
953977,8450,10040,0,0,0,10040,-1590
953981,53768.988703,36400,0,0,0,36400,17368.988703
953991,16260.280013,10600,0,0,0,10600,5660.2800127
954005,42500,29300,0,0,0,29300,13200
954006,80829.366903,25732,0,2000,2000,27732,53097.366903
954007,75843.413685,55900,0,0,0,55900,19943.413685
954018,29232.661608,24060,0,0,0,24060,5172.6616079
954032,69851.024327,21800,0,0,0,21800,48051.024327
954036,55404.943531,28000,0,0,0,28000,27404.943531
954041,67025.132011,30900,0,1000,1000,31900,35125.132011
954063,90882.495264,47100,0,0,0,47100,43782.495264
954085,63034.921456,35700,0,0,0,35700,27334.921456
954091,61646.483054,40800,0,0,0,40800,20846.483054
954094,32125.471757,27500,0,0,0,27500,4625.4717568
954121,103340.92904,88200,24500,25000,49500,137700,-34359.07096
954138,61891.852366,28400,0,0,0,28400,33491.852366
954139,77086.02335,57600,13000,0,13000,70600,6486.0233498
954141,69653.605605,54500,0,0,0,54500,15153.605605
954167,68579.503206,24850,0,0,0,24850,43729.503206
954168,61654.443862,19510,0,0,0,19510,42144.443862
954169,105669.15039,41700,0,0,0,41700,63969.150387
954173,201871.86443,124100,0,0,0,124100,77771.864433
954179,99462.714917,47910,0,0,0,47910,51552.714917
954181,44681.832261,25762,0,0,0,25762,18919.832261
954186,68401.658253,56140,0,0,0,56140,12261.658253
954189,116814.84243,71350,8000,0,8000,79350,37464.842432
954196,102445.1195,89200,0,0,0,89200,13245.119498
954200,39429.423195,20880,0,0,0,20880,18549.423195
954206,70874.434527,34700,0,1700,1700,36400,34474.434527
954208,33919.488257,29400,0,0,0,29400,4519.4882572
954240,84067.197056,30300,0,0,0,30300,53767.197056
954241,23854.386249,15000,0,0,0,15000,8854.3862491
954243,98931.481984,65600,0,1100,1100,66700,32231.481984
954247,40612.395481,37640,0,0,0,37640,2972.3954811
954249,58615.431588,34900,0,0,0,34900,23715.431588
954257,64426.552176,26350,0,0,0,26350,38076.552176
954258,29205.639944,17760,0,0,0,17760,11445.639944
954267,67824.750897,30240,250,500,750,30990,36834.750897
954274,50449.234776,33000,0,0,0,33000,17449.234776
954275,70549.239085,33500,0,750,750,34250,36299.239085
954324,31013.944916,22880,0,0,0,22880,8133.9449162
954361,67574.657171,22240,9000,0,9000,31240,36334.657171
954364,85063.262381,48900,0,0,0,48900,36163.262381
954367,36305.577966,16310,0,0,0,16310,19995.577966
954372,140226.47939,40000,0,0,0,40000,100226.47939
954433,82815.528074,54200,0,0,0,54200,28615.528074
954464,12554.919292,14700,0,0,0,14700,-2145.080708
954514,43181.193829,17940,0,0,0,17940,25241.193829
954521,100243.43785,59800,0,0,0,59800,40443.437854
954528,7740,8300,0,0,0,8300,-560
954545,75482.090984,45400,35000,2000,37000,82400,-6917.909016
954552,13006.197741,14700,0,0,0,14700,-1693.802259
954554,55326.986239,70770,13000,0,13000,83770,-28443.01376
954556,33176.977405,20860,0,0,0,20860,12316.977405
954574,46677.099404,21850,0,1000,1000,22850,23827.099404
954610,49192.966108,30000,0,0,0,30000,19192.966108
954613,31021.692092,23200,0,0,0,23200,7821.6920919
954614,46077.471757,22500,0,0,0,22500,23577.471757
954615,18430.988703,18600,0,0,0,18600,-169.0112973
954627,32409.296611,20200,0,1700,1700,21900,10509.296611
954629,20015.494351,17500,0,0,0,17500,2515.4943514
954632,54330.931572,28400,0,0,0,28400,25930.931572
954635,17623.536863,9900,0,0,0,9900,7723.5368625
954640,38684.213062,16300,0,0,0,16300,22384.213062
954645,62785.024934,22800,0,0,0,22800,39985.024934
954714,28813.957123,21200,0,0,0,21200,7613.9571228
954721,55692.246034,16900,0,0,0,16900,38792.246034
954756,106137.57904,42681.544936,0,1000,1000,43681.544936,62456.034108
954757,122221.69209,41200,0,0,0,41200,81021.692092
954758,70099.186443,17400,27000,0,27000,44400,25699.186443
954763,40857.808209,50200,12000,350,12350,62550,-21692.19179
954764,72616.920919,103200,0,0,0,103200,-30583.07908
954775,34456.345859,28140,49000,0,49000,77140,-42683.65414
954777,62723.954811,19800,0,0,0,19800,42923.954811
954792,44261.977405,32400,0,0,0,32400,11861.977405
954793,17207.747176,34380,0,0,0,34380,-17172.25282
954815,45361.409035,50850,0,0,0,50850,-5488.590965
954827,44723.122985,39860,0,1000,1000,40860,3863.1229853
954860,38428.819494,14400,0,0,0,14400,24028.819494
954863,37249.252338,26580,30,0,30,26610,10639.252338
954868,33050.955832,22200,0,0,0,22200,10850.955832
954872,23013.718644,14160,0,0,0,14160,8853.7186443
954898,56731.910568,28000,0,0,0,28000,28731.910568
954907,105599.84791,74000,0,0,0,74000,31599.847913
954911,54501.29829,29720,2500,0,2500,32220,22281.29829
954929,72501.598152,57300,0,0,0,57300,15201.598152
954936,79711.709882,42062,0,12000,12000,54062,25649.709882
954944,61874.684925,33900,0,3000,3000,36900,24974.684925
954946,35319.937373,23080,-100,0,-100,22980,12339.937373
954955,90377.784266,20900,0,0,0,20900,69477.784266
954960,102854.94238,31700,0,0,0,31700,71154.942376
954964,81520.912686,25800,2000,0,2000,27800,53720.912686
954965,32361.478031,22700,0,0,0,22700,9661.4780313
954977,45529.512617,31700,0,0,0,31700,13829.512617
954988,39283.669497,54200,0,0,0,54200,-14916.3305
955008,10906.197741,14540,0,0,0,14540,-3633.802259
955010,39542.292543,26600,0,0,0,26600,12942.292543
955017,9971.5494351,8800,0,0,0,8800,1171.5494351
955020,20359.056178,13000,0,300,300,13300,7059.0561779
955021,28825.486355,17600,0,2100,2100,19700,9125.4863555
955066,42127.494351,42600,0,0,0,42600,-472.5056486
955069,33803.718644,28000,19000,0,19000,47000,-13196.28136
955071,58246.483054,24800,0,0,0,24800,33446.483054
955073,40430.298361,24660,0,300,300,24960,15470.298361
955079,56070.076276,30100,24200,0,24200,54300,1770.0762757
955081,47741.435561,28870,0,0,0,28870,18871.435561
955102,65180.938547,61100,0,0,0,61100,4080.9385472
955104,50606.253248,27000,0,500,500,27500,23106.253248
955106,57039.75015,27100,0,0,0,27100,29939.75015
955110,9034.087573,15300,0,0,0,15300,-6265.912427
955111,51211.732052,27500,0,0,0,27500,23711.732052
955121,136048.088,134500,15000,0,15000,149500,-13451.912
955132,23705.973963,46900,0,0,0,46900,-23194.02604
955150,113108.09776,30000,0,0,0,30000,83108.097764
955151,46445.733935,18200,0,0,0,18200,28245.733935
955152,34230.988703,14800,0,0,0,14800,19430.988703
955156,29331.849107,16996,0,0,0,16996,12335.849107
955158,51613.297716,42950,20000,1400,21400,64350,-12736.70228
955163,110509.5663,31000,4000,0,4000,35000,75509.566301
955166,51920.988703,30100,0,0,0,30100,21820.988703
955167,204161.6378,95800,0,0,0,95800,108361.6378
955172,58930.988703,18300,0,0,0,18300,40630.988703
955175,44742.313857,26500,0,0,0,26500,18242.313857
955176,38780.687263,26600,0,0,0,26600,12180.687263
955179,74221.898708,38500,0,0,0,38500,35721.898708
955183,79607.122551,26100,0,0,0,26100,53507.122551
955194,13753.09887,48400,0,0,0,48400,-34646.90113
955204,141680.25476,69000,0,0,0,69000,72680.254764
955216,25700,21700,0,0,0,21700,4000
955219,37200.347721,18300,0,0,0,18300,18900.347721
955224,24718.058058,16400,0,0,0,16400,8318.0580584
955228,27585.047621,18900,0,0,0,18900,8685.0476213
955233,44649.946522,27700,0,1000,1000,28700,15949.946522
955234,18108.46046,19600,0,0,0,19600,-1491.53954
955235,13806.197741,25550,0,1500,1500,27050,-13243.80226
955237,22641.263183,18600,0,0,0,18600,4041.2631829
955238,8003.0988703,20800,0,0,0,20800,-12796.90113
955240,131773.08459,41400,0,0,0,41400,90373.084588
955244,25804.536849,23900,0,0,0,23900,1904.5368492
955246,28780,15900,0,0,0,15900,12880
955248,26046.483054,27200,0,0,0,27200,-1153.516946
955249,7630.9887027,13900,0,0,0,13900,-6269.011297
955254,46207.747176,32000,0,0,0,32000,14207.747176
955264,14468,11300,0,0,0,11300,3168
955265,32148.054111,28700,0,0,0,28700,3448.0541106
955267,54757.217538,41660,0,0,0,41660,13097.217538
955271,45057.52531,29100,0,1200,1200,30300,14757.52531
955273,16000,10260,0,0,0,10260,5740
